puesto_ord,sex_ Male,sex_ Female,age,rango_edad,hours-per-week,educacion_superior,education-num,marital-status_Casado/a (civil),occ_ord,edad_ajustada,horas_puesto,marital-status_Nunca casado/a,income
2,True,False,59,4,40,0,9,False,6,531,240,False,0
2,True,False,20,0,50,0,9,False,1,180,50,True,0
2,True,False,34,1,45,0,10,True,3,340,135,False,1
1,False,True,62,4,40,0,9,True,5,558,200,False,1
2,True,False,51,3,20,0,9,True,6,459,120,False,0
2,True,False,34,1,40,0,10,True,2,340,80,False,1
2,False,True,47,3,50,1,13,False,17,611,850,False,0
1,True,False,21,0,20,0,10,False,5,210,100,True,0
5,True,False,30,1,49,0,11,False,6,330,294,False,0
2,True,False,38,2,60,0,9,False,10,342,600,False,0
2,False,True,45,2,40,1,13,True,17,585,680,False,1
2,False,True,23,0,35,0,10,False,15,230,525,True,0
2,True,False,34,1,48,0,10,True,6,340,288,False,1
2,True,False,22,0,40,0,8,False,2,176,80,True,0
2,True,False,31,1,40,0,9,False,6,279,240,True,0
2,True,False,50,3,40,0,9,True,6,450,240,False,0
2,True,False,19,0,52,0,2,False,2,38,104,True,0
2,False,True,28,1,45,1,13,True,10,364,450,False,1
2,False,True,23,0,50,0,9,False,4,207,200,True,0
2,True,False,35,1,40,0,9,True,2,315,80,False,0
2,True,False,28,1,40,0,9,True,3,252,120,False,0
2,True,False,27,1,30,0,10,False,4,270,120,True,0
10,True,False,46,3,55,1,13,True,10,598,550,False,0
2,True,False,27,1,40,0,9,False,2,243,80,False,0
2,False,True,25,0,40,0,6,True,1,150,40,False,0
10,True,False,34,1,70,0,10,True,6,340,420,False,0
2,True,False,33,1,40,0,9,False,3,297,120,True,0
2,False,True,36,2,40,0,10,False,6,360,240,True,0
2,True,False,30,1,48,0,4,True,6,120,288,False,0
2,False,True,23,0,47,0,10,True,10,230,470,False,0
2,True,False,36,2,32,0,3,False,6,108,192,False,0
2,False,True,29,1,45,1,13,False,17,377,765,True,0
5,True,False,50,3,40,0,10,True,5,500,200,False,1
2,True,False,19,0,40,0,8,False,2,152,80,True,0
1,False,True,20,0,40,0,10,False,5,200,200,True,0
2,True,False,52,3,40,0,9,True,3,468,120,False,1
2,True,False,20,0,40,0,9,True,6,180,240,False,0
2,False,True,22,0,40,0,11,False,4,242,160,True,0
2,True,False,34,1,55,0,10,True,10,340,550,False,1
2,True,False,60,4,40,0,10,True,6,600,240,False,0
2,True,False,19,0,40,0,7,False,1,133,40,True,0
5,True,False,59,4,20,0,9,True,5,531,100,False,0
2,True,False,36,2,50,0,9,False,4,324,200,True,0
2,True,False,25,0,40,0,9,False,6,225,240,True,0
2,True,False,49,3,70,0,4,False,6,196,420,False,0
5,False,True,25,0,30,0,9,False,1,225,30,True,0
2,False,True,50,3,40,0,7,False,1,350,40,False,0
2,False,True,44,2,43,0,12,False,17,528,731,False,0
1,False,True,28,1,40,0,9,False,5,252,200,False,0
2,True,False,33,1,20,0,10,True,10,330,200,False,0
10,True,False,40,2,50,1,13,False,6,520,300,False,0
2,True,False,56,4,45,0,10,True,15,560,675,False,0
5,True,False,56,4,50,0,10,True,15,560,750,False,1
2,True,False,23,0,42,1,13,False,17,299,714,True,0
1,False,True,38,2,40,0,9,False,5,342,200,False,0
2,False,True,21,0,10,0,10,False,17,210,170,True,0
2,True,False,67,5,24,0,4,True,6,268,144,False,0
2,True,False,54,3,40,0,11,True,7,594,280,False,0
3,False,True,50,3,40,0,9,False,1,450,40,True,0
2,True,False,59,4,40,0,4,True,3,236,120,False,0
2,False,True,51,3,40,0,7,False,2,357,80,False,0
2,False,True,30,1,29,0,9,False,15,270,435,False,0
2,True,False,42,2,40,0,9,True,6,378,240,False,1
1,False,True,64,4,20,0,9,False,5,576,100,False,0
1,False,True,61,4,45,1,13,False,5,793,225,True,0
2,True,False,26,1,40,1,13,False,10,338,400,True,0
2,True,False,47,3,40,0,11,True,4,517,160,False,0
5,True,False,78,5,3,0,10,True,6,780,18,False,1
5,True,False,24,0,50,0,9,False,6,216,300,False,0
2,True,False,27,1,40,0,7,False,5,189,200,False,0
2,True,False,51,3,50,1,14,True,15,714,750,False,1
2,True,False,46,3,40,0,9,True,3,414,120,False,1
5,True,False,55,3,60,0,9,True,5,495,300,False,0
2,True,False,20,0,40,0,10,False,1,200,40,True,0
2,True,False,30,1,50,0,9,True,15,270,750,False,0
1,True,False,36,2,30,0,10,False,5,360,150,True,0
2,False,True,19,0,20,0,9,False,1,171,20,True,0
2,True,False,30,1,40,1,13,True,17,390,680,False,1
5,True,False,31,1,50,0,12,True,6,372,300,False,1
2,True,False,26,1,96,0,9,True,3,234,288,False,0
1,True,False,59,4,35,0,12,True,5,708,175,False,1
2,True,False,53,3,60,0,9,True,4,477,240,False,1
3,False,True,24,0,40,0,10,False,4,240,160,True,0
2,True,False,24,0,54,0,10,False,17,240,918,False,0
2,False,True,36,2,50,0,9,False,15,324,750,False,0
2,True,False,39,2,50,1,14,True,15,546,750,False,1
2,True,False,53,3,32,0,9,False,3,477,96,False,0
10,True,False,75,5,35,0,9,False,10,675,350,False,1
2,True,False,36,2,50,0,9,True,15,324,750,False,1
10,True,False,46,3,40,0,10,True,10,460,400,False,0
10,True,False,56,4,40,0,9,True,10,504,400,False,1
2,True,False,29,1,40,0,9,True,2,261,80,False,0
2,True,False,60,4,49,0,5,True,3,300,147,False,0
2,True,False,58,4,38,0,9,False,10,522,380,False,0
5,True,False,67,5,55,0,9,True,5,603,275,False,0
2,True,False,35,1,38,0,10,True,17,350,646,False,1
5,True,False,39,2,80,0,10,True,5,390,400,False,0
2,True,False,37,2,50,0,10,True,4,370,200,False,0
1,True,False,54,3,50,0,10,True,5,540,250,False,0
5,True,False,63,4,30,1,15,True,17,945,510,False,0
2,False,True,47,3,38,0,7,False,1,329,38,False,0
2,False,True,23,0,40,1,13,False,4,299,160,True,0
2,True,False,55,3,45,0,9,False,3,495,135,False,0
2,False,True,49,3,40,0,7,True,10,343,400,False,0
2,True,False,39,2,40,0,11,True,3,429,120,False,1
2,True,False,23,0,40,0,9,False,3,207,120,True,0
2,False,True,19,0,12,0,10,False,1,190,12,True,0
2,True,False,44,2,40,1,14,True,15,616,600,False,1
2,False,True,25,0,40,0,11,False,1,275,40,True,0
2,True,False,35,1,40,0,11,False,17,385,680,False,0
3,False,True,23,0,40,0,9,False,4,207,160,False,0
2,True,False,48,3,40,0,11,True,6,528,240,False,0
2,True,False,48,3,40,0,10,False,2,480,80,False,0
2,False,True,44,2,40,0,9,False,4,396,160,False,0
5,False,True,55,3,25,1,13,True,15,715,375,False,0
5,True,False,33,1,50,0,9,True,6,297,300,False,0
2,True,False,18,0,20,0,8,False,2,144,40,True,0
2,True,False,24,0,30,1,13,False,4,312,120,True,0
3,True,False,32,1,56,0,12,True,7,384,392,False,1
2,False,True,24,0,20,1,13,False,17,312,340,True,0
10,True,False,44,2,70,1,13,True,15,572,1050,False,1
2,True,False,27,1,45,1,13,True,4,351,180,False,0
2,True,False,39,2,40,0,12,True,7,468,280,False,1
3,True,False,26,1,40,0,6,True,1,156,40,False,0
2,True,False,34,1,40,1,14,True,15,476,600,False,1
2,True,False,38,2,65,1,14,True,17,532,1105,False,1
2,True,False,41,2,75,1,14,True,17,574,1275,False,1
1,True,False,73,5,5,1,13,True,5,949,25,False,0
10,True,False,32,1,50,0,9,True,10,288,500,False,0
3,True,False,56,4,40,1,14,True,15,784,600,False,1
2,True,False,59,4,50,1,13,True,15,767,750,False,1
2,True,False,44,2,60,0,10,True,10,440,600,False,1
2,True,False,35,1,40,1,13,False,10,455,400,True,0
2,True,False,52,3,40,0,9,True,3,468,120,False,0
2,True,False,30,1,50,0,10,False,17,300,850,True,0
2,True,False,23,0,40,1,13,True,10,299,400,False,0
2,False,True,43,2,43,0,9,False,4,387,172,True,1
2,True,False,61,4,50,0,9,True,15,549,750,False,0
2,False,True,38,2,35,0,9,False,4,342,140,True,0
2,True,False,68,5,16,0,6,True,10,408,160,False,0
2,True,False,41,2,50,1,14,False,15,574,750,True,1
5,True,False,42,2,40,0,10,False,17,420,680,True,0
1,False,True,48,3,20,0,5,False,5,240,100,False,0
2,False,True,19,0,40,0,9,False,1,171,40,False,0
2,True,False,31,1,40,0,7,False,2,217,80,False,0
10,True,False,40,2,50,0,12,True,6,480,300,False,0
2,False,True,32,1,40,1,13,False,7,416,280,True,0
10,True,False,51,3,40,0,9,False,15,459,600,False,1
3,True,False,44,2,40,1,13,True,17,572,680,False,1
2,False,True,23,0,30,1,13,False,10,299,300,True,0
1,True,False,30,1,35,0,7,True,5,210,175,False,0
2,False,True,44,2,45,1,13,False,17,572,765,True,0
2,True,False,24,0,60,0,9,True,5,216,300,False,0
2,True,False,34,1,60,0,9,True,10,306,600,False,0
2,True,False,17,0,12,0,7,False,2,119,24,True,0
2,True,False,61,4,45,1,14,True,17,854,765,False,1
3,True,False,30,1,40,1,13,False,15,390,600,True,0
2,True,False,45,2,40,1,13,False,6,585,240,True,0
2,False,True,22,0,40,0,11,False,4,242,160,True,0
2,True,False,49,3,40,0,10,True,1,490,40,False,0
2,False,True,39,2,45,0,12,False,4,468,180,False,0
1,True,False,39,2,40,0,9,True,5,351,200,False,0
2,False,True,34,1,40,0,10,False,4,340,160,True,0
3,True,False,52,3,40,0,10,True,15,520,600,False,1
2,False,True,24,0,40,0,11,False,4,264,160,True,0
2,True,False,38,2,45,1,13,True,17,494,765,False,1
2,True,False,19,0,40,0,7,False,3,133,120,True,0
2,False,True,24,0,30,0,9,False,1,216,30,True,0
2,True,False,25,0,43,0,12,False,1,300,43,True,0
2,True,False,71,5,10,0,4,False,4,284,40,False,0
2,False,True,27,1,40,0,9,True,17,243,680,False,0
2,False,True,28,1,40,0,11,False,7,308,280,True,0
2,True,False,54,3,38,0,11,True,7,594,266,False,1
2,False,True,18,0,10,0,7,False,10,126,100,True,0
2,True,False,49,3,40,0,9,True,1,441,40,False,0
2,False,True,36,2,25,0,9,False,1,324,25,False,0
2,True,False,57,4,50,0,9,False,4,513,200,False,0
2,True,False,56,4,40,1,14,True,15,784,600,False,1
2,True,False,17,0,20,0,6,False,1,102,20,True,0
2,True,False,30,1,50,0,9,True,15,270,750,False,0
2,False,True,41,2,40,0,6,False,10,246,400,True,0
2,True,False,26,1,40,0,9,False,2,234,80,True,0
2,True,False,61,4,48,0,6,True,6,366,288,False,0
1,True,False,50,3,40,0,10,False,5,500,200,False,0
2,True,False,24,0,45,0,9,False,3,216,135,True,0
2,False,True,44,2,40,0,7,False,1,308,40,True,0
2,False,True,38,2,40,1,14,False,17,532,680,True,0
1,False,True,61,4,40,0,4,False,5,244,200,False,0
2,True,False,25,0,50,1,13,False,10,325,500,True,0
2,True,False,34,1,70,0,9,True,10,306,700,False,0
2,True,False,38,2,40,0,10,False,4,380,160,True,0
2,True,False,42,2,55,0,9,True,6,378,330,False,0
1,True,False,17,0,20,0,6,False,5,102,100,True,0
2,True,False,48,3,40,0,4,True,3,192,120,False,0
2,True,False,38,2,40,1,14,True,17,532,680,False,1
2,True,False,52,3,50,0,9,True,6,468,300,False,1
2,False,True,55,3,40,0,11,False,17,605,680,False,0
5,True,False,41,2,20,0,9,False,5,369,100,False,0
2,False,True,45,2,35,0,3,False,3,135,105,True,0
2,True,False,49,3,45,0,4,False,3,196,135,True,0
2,True,False,19,0,20,0,10,False,1,190,20,True,0
2,True,False,39,2,45,1,13,True,4,507,180,False,0
2,True,False,43,2,45,0,10,False,1,430,45,True,0
2,True,False,42,2,65,0,10,True,15,420,975,False,0
2,True,False,17,0,12,0,7,False,2,119,24,True,0
2,False,True,30,1,25,0,12,False,17,360,425,True,0
3,False,True,61,4,70,1,14,False,17,854,1190,False,0
2,True,False,48,3,40,1,14,True,15,672,600,False,1
1,True,False,60,4,40,0,9,True,5,540,200,False,0
2,True,False,57,4,40,0,9,True,4,513,160,False,1
2,True,False,27,1,45,0,3,True,2,81,90,False,0
2,True,False,24,0,48,0,9,True,10,216,480,False,0
2,True,False,41,2,84,0,8,False,4,328,336,False,1
2,True,False,42,2,40,0,9,False,4,378,160,False,0
2,False,True,34,1,15,1,13,False,17,442,255,True,0
1,False,True,22,0,36,0,5,False,5,110,180,True,0
2,False,True,47,3,43,0,9,False,15,423,645,False,0
2,True,False,50,3,40,0,9,False,4,450,160,True,0
2,True,False,30,1,40,0,9,False,6,270,240,True,0
2,True,False,38,2,45,1,13,True,6,494,270,False,0
2,True,False,31,1,55,0,9,True,17,279,935,False,1
2,False,True,44,2,45,0,10,True,4,440,180,False,1
2,True,False,34,1,38,0,10,True,6,340,228,False,0
2,True,False,52,3,40,0,9,False,3,468,120,False,1
2,True,False,34,1,50,0,9,True,6,306,300,False,0
2,True,False,31,1,40,0,10,True,15,310,600,False,0
2,False,True,68,5,20,0,10,False,10,680,200,False,0
2,False,True,22,0,40,0,9,False,4,198,160,True,0
2,False,True,42,2,35,1,13,False,15,546,525,True,0
2,True,False,37,2,35,0,9,True,6,333,210,False,0
5,True,False,36,2,35,0,9,True,5,324,175,False,0
2,False,True,38,2,30,0,10,False,4,380,120,False,0
1,True,False,72,5,55,0,9,True,1,648,55,False,0
2,True,False,40,2,40,0,3,True,1,120,40,False,0
2,True,False,19,0,30,0,10,False,10,190,300,True,0
2,True,False,55,3,50,0,11,True,6,605,300,False,1
2,True,False,30,1,40,0,12,True,6,360,240,False,0
2,False,True,52,3,40,1,13,False,4,676,160,False,0
2,True,False,29,1,45,1,13,True,10,377,450,False,1
2,True,False,41,2,4,0,10,True,17,410,68,False,0
2,False,True,29,1,45,1,13,False,4,377,180,True,0
2,False,True,24,0,20,1,13,False,10,312,200,True,0
5,True,False,46,3,45,1,15,True,17,690,765,False,1
2,True,False,44,2,60,0,9,True,15,396,900,False,1
2,False,True,17,0,15,0,6,False,10,102,150,True,0
2,False,True,35,1,35,0,11,False,1,385,35,False,0
2,True,False,38,2,40,0,9,False,6,342,240,False,0
2,True,False,36,2,40,0,5,False,2,180,80,True,0
2,True,False,24,0,60,0,7,True,3,168,180,False,0
5,True,False,38,2,99,1,13,True,5,494,495,False,0
2,False,True,19,0,40,0,7,False,10,133,400,True,0
2,True,False,30,1,45,0,9,True,4,270,180,False,0
3,True,False,36,2,40,0,11,True,4,396,160,False,0
2,True,False,27,1,45,0,10,False,6,270,270,True,0
2,True,False,27,1,40,0,12,True,4,324,160,False,1
1,True,False,66,5,30,0,4,True,5,264,150,False,0
2,True,False,65,4,40,0,10,True,15,650,600,False,1
2,False,True,37,2,40,1,14,False,15,518,600,True,1
2,True,False,17,0,30,0,7,False,10,119,300,True,0
1,True,False,19,0,40,0,10,False,5,190,200,True,0
2,True,False,57,4,50,0,3,True,4,171,200,False,0
5,False,True,54,3,30,1,14,False,17,756,510,False,0
2,False,True,21,0,40,0,10,False,1,210,40,True,0
2,True,False,43,2,40,0,9,False,2,387,80,False,0
2,True,False,50,3,40,0,9,True,6,450,240,False,0
2,True,False,38,2,48,0,7,True,2,266,96,False,1
2,True,False,31,1,40,0,9,True,17,279,680,False,1
2,False,True,41,2,38,1,15,False,17,615,646,False,0
2,False,True,20,0,40,0,10,False,17,200,680,True,0
2,False,True,28,1,15,1,13,True,4,364,60,False,0
2,True,False,62,4,35,0,5,True,1,310,35,False,0
2,False,True,41,2,40,0,8,False,3,328,120,False,0
2,True,False,37,2,45,0,9,True,6,333,270,False,0
5,True,False,53,3,30,0,10,True,5,530,150,False,0
2,True,False,28,1,50,1,13,True,10,364,500,False,1
2,False,True,23,0,30,1,14,False,17,322,510,True,0
5,True,False,46,3,35,0,9,True,5,414,175,False,0
2,False,True,28,1,45,0,9,False,10,252,450,True,0
2,False,True,50,3,40,0,6,False,4,300,160,False,0
2,True,False,19,0,45,0,10,False,6,190,270,True,0
2,True,False,84,5,10,0,4,True,17,336,170,False,0
5,True,False,48,3,35,1,15,True,17,720,595,False,1
5,False,True,61,4,20,0,9,False,4,549,80,False,0
2,True,False,44,2,42,0,10,False,6,440,252,False,0
2,False,True,32,1,60,0,9,False,2,288,120,False,0
2,True,False,25,0,35,0,10,False,4,250,140,True,0
2,False,True,47,3,40,0,10,False,4,470,160,False,0
2,False,True,19,0,15,0,10,False,10,190,150,True,0
2,True,False,37,2,17,0,10,True,1,370,17,False,0
2,False,True,28,1,40,0,9,False,7,252,280,False,0
2,False,True,34,1,40,0,12,True,4,408,160,False,1
5,False,True,32,1,35,0,10,False,1,320,35,False,0
2,True,False,24,0,30,0,10,False,1,240,30,True,0
1,False,True,22,0,25,0,10,False,5,220,125,True,0
2,True,False,30,1,99,0,10,True,15,300,1485,False,0
2,True,False,56,4,40,1,14,True,15,784,600,False,0
2,True,False,30,1,40,1,13,True,10,390,400,False,1
2,False,True,28,1,26,0,10,False,4,280,104,True,0
2,True,False,40,2,68,0,10,True,6,400,408,False,1
2,True,False,28,1,45,0,10,False,10,280,450,True,0
2,True,False,39,2,40,0,8,False,2,312,80,True,0
5,True,False,33,1,40,0,9,True,6,297,240,False,1
2,True,False,23,0,40,0,10,False,1,230,40,True,0
2,True,False,32,1,55,0,10,False,3,320,165,True,0
2,True,False,37,2,40,0,9,True,6,333,240,False,0
2,False,True,71,5,75,0,3,False,2,213,150,False,0
2,True,False,30,1,40,0,10,True,4,300,160,False,1
2,False,True,20,0,40,0,10,False,15,200,600,True,0
2,True,False,53,3,50,0,9,True,4,477,200,False,0
2,True,False,42,2,45,0,9,False,6,378,270,False,0
2,True,False,44,2,56,1,13,True,15,572,840,False,1
2,False,True,26,1,40,1,14,False,17,364,680,True,0
2,False,True,21,0,16,0,10,False,1,210,16,True,0
5,False,True,37,2,40,0,9,False,1,333,40,False,0
3,False,True,36,2,40,1,13,False,17,468,680,False,0
2,False,True,25,0,40,0,9,False,10,225,400,True,0
2,True,False,54,3,43,1,16,True,15,864,645,False,1
10,True,False,38,2,50,1,13,True,17,494,850,False,1
2,True,False,29,1,40,0,9,False,1,261,40,True,0
2,True,False,20,0,38,0,10,False,6,200,228,True,0
2,True,False,32,1,50,0,9,False,6,288,300,True,0
2,True,False,24,0,20,0,12,False,15,288,300,True,0
2,True,False,59,4,40,0,9,True,4,531,160,False,1
5,True,False,56,4,40,1,13,True,4,728,160,False,1
5,True,False,40,2,84,0,9,False,4,360,336,False,0
2,True,False,35,1,40,1,13,True,10,455,400,False,1
2,False,True,38,2,40,1,13,True,17,494,680,False,1
2,False,True,24,0,20,0,10,False,10,240,200,True,0
2,True,False,30,1,40,0,10,True,10,300,400,False,1
1,True,False,61,4,40,0,9,True,5,549,200,False,0
2,True,False,36,2,40,0,2,False,5,72,200,True,0
3,False,True,20,0,20,0,10,False,7,200,140,True,0
2,False,True,36,2,40,0,9,False,10,324,400,True,0
2,False,True,45,2,40,1,13,False,15,585,600,True,0
2,False,True,22,0,40,1,13,False,4,286,160,True,0
2,True,False,31,1,40,0,9,False,5,279,200,True,0
2,True,False,34,1,40,0,9,False,4,306,160,True,0
2,True,False,24,0,40,0,7,False,6,168,240,True,0
1,True,False,42,2,35,0,5,False,5,210,175,True,0
2,True,False,23,0,25,1,13,False,10,299,250,True,0
2,False,True,46,3,40,1,15,False,17,690,680,False,1
2,True,False,60,4,70,1,15,True,17,900,1190,False,1
2,False,True,40,2,40,0,10,False,3,400,120,False,0
2,False,True,55,3,40,0,9,False,3,495,120,False,0
2,True,False,47,3,40,1,14,False,7,658,280,False,1
2,True,False,28,1,43,0,9,True,1,252,43,False,0
2,True,False,55,3,60,1,15,True,15,825,900,False,1
2,True,False,47,3,40,1,14,True,17,658,680,False,1
2,True,False,54,3,52,1,14,True,15,756,780,False,1
2,False,True,32,1,60,0,7,True,1,224,60,False,0
2,True,False,38,2,40,0,12,True,15,456,600,False,1
5,False,True,61,4,40,0,10,False,3,610,120,False,0
10,True,False,62,4,40,1,14,True,17,868,680,False,0
2,True,False,29,1,40,0,10,True,6,290,240,False,0
2,False,True,26,1,32,0,9,False,7,234,224,True,0
2,True,False,19,0,50,0,10,False,5,190,250,True,0
2,True,False,40,2,40,0,6,True,6,240,240,False,0
2,True,False,36,2,40,0,9,True,3,324,120,False,1
2,True,False,42,2,45,0,9,True,4,378,180,False,0
2,False,True,55,3,40,1,14,False,17,770,680,True,0
2,False,True,55,3,35,0,9,True,1,495,35,False,0
5,True,False,43,2,40,1,13,True,10,559,400,False,1
2,True,False,39,2,40,0,9,True,6,351,240,False,0
2,True,False,38,2,45,0,10,True,4,380,180,False,1
2,False,True,28,1,40,0,9,False,1,252,40,True,0
2,False,True,36,2,40,0,10,False,7,360,280,False,0
2,True,False,49,3,50,0,10,True,5,490,250,False,0
2,False,True,41,2,40,0,10,False,4,410,160,False,0
2,False,True,60,4,40,0,4,True,3,240,120,False,0
2,True,False,35,1,70,1,13,True,15,455,1050,False,0
2,False,True,36,2,40,1,13,False,17,468,680,False,0
2,True,False,51,3,40,0,9,True,4,459,160,False,1
2,True,False,23,0,40,0,9,False,1,207,40,True,0
2,True,False,51,3,40,0,9,True,6,459,240,False,0
2,False,True,17,0,18,0,7,False,10,119,180,True,0
5,True,False,33,1,25,0,10,True,10,330,250,False,0
2,True,False,50,3,40,0,9,False,7,450,280,False,0
2,True,False,38,2,40,0,8,True,6,304,240,False,1
2,False,True,18,0,35,0,9,False,4,162,140,True,0
2,True,False,26,1,40,0,9,False,4,234,160,True,0
2,False,True,21,0,47,0,10,False,10,210,470,True,0
2,True,False,26,1,52,0,9,True,15,234,780,False,0
3,False,True,30,1,40,0,9,True,4,270,160,False,1
1,False,True,39,2,20,0,10,False,5,390,100,False,0
3,True,False,33,1,40,0,9,False,1,297,40,True,0
2,True,False,42,2,38,0,10,False,4,420,152,False,0
2,False,True,28,1,50,1,15,False,17,420,850,True,0
2,True,False,20,0,35,0,9,False,1,180,35,True,0
3,False,True,66,5,25,1,13,False,17,858,425,False,0
2,True,False,31,1,50,0,10,True,4,310,200,False,0
2,True,False,36,2,40,0,10,False,4,360,160,False,0
2,True,False,39,2,40,0,12,False,17,468,680,True,1
2,True,False,52,3,40,0,9,True,4,468,160,False,0
2,True,False,61,4,40,0,4,True,6,244,240,False,1
2,True,False,27,1,40,0,9,True,4,243,160,False,0
2,False,True,45,2,50,0,9,False,4,405,200,False,0
2,True,False,21,0,40,0,5,False,1,105,40,True,0
2,False,True,25,0,40,0,9,False,4,225,160,True,0
2,False,True,24,0,25,0,10,False,1,240,25,True,0
2,True,False,38,2,55,0,12,True,15,456,825,False,0
1,True,False,51,3,24,0,10,True,5,510,120,False,0
2,False,True,29,1,50,1,13,True,17,377,850,False,1
2,False,True,45,2,38,0,9,False,4,405,152,False,0
2,True,False,59,4,50,0,6,True,4,354,200,False,0
2,True,False,41,2,40,0,9,True,4,369,160,False,0
2,False,True,23,0,40,1,13,False,4,299,160,True,0
2,True,False,43,2,45,0,10,False,4,430,180,False,0
2,True,False,17,0,20,0,7,False,10,119,200,True,0
2,True,False,32,1,50,1,13,True,15,416,750,False,1
2,True,False,42,2,40,0,11,True,3,462,120,False,0
2,True,False,68,5,40,1,14,True,15,952,600,False,1
2,True,False,55,3,40,0,9,True,7,495,280,False,1
2,True,False,43,2,40,0,9,True,4,387,160,False,0
2,True,False,61,4,40,0,9,True,4,549,160,False,1
2,True,False,28,1,40,0,9,True,3,252,120,False,0
2,False,True,47,3,60,0,9,False,3,423,180,False,0
5,True,False,21,0,40,0,4,False,6,84,240,True,0
2,True,False,39,2,40,0,10,False,6,390,240,True,0
2,True,False,39,2,46,0,7,False,6,273,276,False,0
2,True,False,34,1,40,0,10,True,4,340,160,False,0
1,True,False,57,4,40,0,5,False,5,285,200,False,0
2,True,False,27,1,40,1,13,False,2,351,80,False,0
2,False,True,21,0,12,0,10,False,1,210,12,True,0
2,True,False,25,0,40,0,3,False,3,75,120,True,0
10,True,False,51,3,50,0,10,True,10,510,500,False,1
2,False,True,35,1,40,1,13,False,10,455,400,True,0
2,True,False,19,0,12,0,10,False,1,190,12,True,0
2,True,False,27,1,55,1,13,True,15,351,825,False,1
2,False,True,34,1,35,0,10,False,10,340,350,True,0
1,False,True,33,1,32,0,9,False,5,297,160,False,0
2,True,False,36,2,40,0,9,False,6,324,240,False,0
5,True,False,33,1,35,1,13,True,6,429,210,False,0
5,True,False,60,4,40,1,13,True,6,780,240,False,0
2,True,False,42,2,50,0,10,True,15,420,750,False,1
2,False,True,47,3,40,0,9,True,17,423,680,False,0
2,True,False,42,2,75,0,9,False,6,378,450,False,1
2,True,False,34,1,65,0,10,True,15,340,975,False,1
2,False,True,21,0,32,0,9,False,1,189,32,True,0
2,True,False,30,1,15,1,14,True,1,420,15,False,1
2,False,True,53,3,50,1,14,True,15,742,750,False,1
2,True,False,34,1,40,0,9,True,6,306,240,False,0
2,True,False,37,2,40,1,13,True,2,481,80,False,0
2,False,True,27,1,40,0,9,False,4,243,160,True,0
2,True,False,31,1,40,1,13,False,10,403,400,True,0
2,False,True,30,1,40,0,10,True,4,300,160,False,0
2,True,False,33,1,45,0,9,False,4,297,180,False,0
3,True,False,41,2,40,0,10,True,15,410,600,False,0
2,True,False,23,0,30,0,10,True,17,230,510,False,0
2,False,True,65,4,40,0,10,True,15,650,600,False,0
2,False,True,30,1,40,0,9,False,1,270,40,True,0
2,True,False,51,3,55,0,11,True,1,561,55,False,0
3,True,False,30,1,40,0,10,False,2,300,80,True,0
2,True,False,49,3,45,1,14,False,10,686,450,False,1
5,True,False,37,2,30,0,9,True,17,333,510,False,0
2,True,False,42,2,40,0,9,False,6,378,240,True,0
2,False,True,62,4,45,0,11,True,15,682,675,False,1
1,True,False,67,5,35,0,9,False,5,603,175,False,0
2,True,False,31,1,40,0,10,True,4,310,160,False,1
2,True,False,50,3,20,1,13,True,7,650,140,False,1
2,True,False,33,1,40,1,13,True,4,429,160,False,0
2,True,False,27,1,40,0,10,False,4,270,160,True,0
2,True,False,31,1,40,0,11,True,6,341,240,False,1
2,True,False,35,1,40,0,10,False,3,350,120,True,0
2,True,False,55,3,6,0,10,True,4,550,24,False,1
5,False,True,54,3,35,1,13,True,15,702,525,False,1
2,True,False,56,4,48,1,13,True,7,728,336,False,1
2,False,True,21,0,40,0,11,False,4,231,160,True,0
2,False,True,66,5,20,0,4,False,1,264,20,False,0
2,True,False,46,3,50,0,9,True,6,414,300,False,0
2,False,True,23,0,38,1,13,False,15,299,570,True,0
2,False,True,43,2,45,1,14,False,15,602,675,True,0
2,True,False,40,2,55,0,9,True,3,360,165,False,0
2,True,False,52,3,40,0,3,True,6,156,240,False,0
3,True,False,59,4,50,1,13,True,17,767,850,False,1
3,False,True,36,2,40,0,11,False,4,396,160,False,0
2,True,False,33,1,40,0,9,False,4,297,160,True,0
2,True,False,20,0,40,0,9,True,10,180,400,False,0
2,True,False,21,0,35,0,9,False,3,189,105,True,0
1,False,True,59,4,40,0,6,False,5,354,200,False,0
5,True,False,42,2,50,1,14,True,15,588,750,False,1
2,False,True,62,4,43,0,9,False,10,558,430,False,0
2,True,False,54,3,40,0,9,False,10,486,400,True,0
2,False,True,35,1,30,0,4,False,3,140,90,True,0
2,False,True,36,2,40,0,12,False,7,432,280,True,0
2,False,True,21,0,45,0,9,False,4,189,180,True,0
2,False,True,30,1,14,0,9,False,5,270,70,False,0
2,True,False,46,3,40,0,10,True,6,460,240,False,1
2,False,True,32,1,40,0,3,True,3,96,120,False,1
2,True,False,21,0,64,0,10,False,10,210,640,True,0
2,True,False,39,2,40,0,9,False,4,351,160,True,0
2,False,True,54,3,43,0,9,False,15,486,645,False,0
2,True,False,32,1,40,0,10,True,3,320,120,False,0
2,True,False,23,0,40,0,9,False,3,207,120,True,0
2,True,False,42,2,40,0,2,True,3,84,120,False,0
1,False,True,62,4,30,0,6,False,5,372,150,False,0
2,True,False,28,1,35,0,10,False,1,280,35,True,0
